;;;;CONTRATOS POR MUNICIPIOS DESGLOSADO POR SEXO, TIPO DE CONTRATO Y SECTOR DE LA ACTIVIDAD ECONÓMICA;;;;;;;;;;;;;;
Código mes ;mes;Código de CA;Comunidad Autónoma;Codigo Provincia;Provincia;Codigo Municipio; Municipio;Total Contratos;Contratos iniciales indefinidos hombres;Contratos iniciales temporales hombres;Contratos convertidos en indefinidos hombres;Contratos iniciales indefinidos mujeres;Contratos iniciales temporales mujeres;Contratos convertidos en indefinidos mujeres;Contratos  Agricultura;Contratos  Industria;Contratos Construcción;Contratos  Servicios
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43063;Galera, La;8;<5;<5;0;<5;<5;0;<5;<5;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43064;Gandesa;34;12;5;<5;10;6;0;0;15;<5;16
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43065;Garcia;<5;0;0;<5;0;<5;0;0;0;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43066;Garidells, Els;6;<5;0;<5;<5;0;<5;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43067;Ginestar;9;<5;<5;<5;<5;0;<5;<5;0;0;8
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43068;Godall;6;0;5;0;<5;0;0;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43069;Gratallops;5;<5;0;0;<5;0;0;<5;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43070;Guiamets, Els;<5;0;<5;0;0;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43071;Horta de Sant Joan;11;<5;0;<5;5;<5;0;0;<5;<5;9
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43072;Lloar, El;6;0;6;0;0;0;0;6;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43073;Llorac;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43074;Llorenç del Penedès;76;9;11;<5;7;47;<5;0;45;0;31
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43075;Margalef;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43076;Marçà;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43077;Mas de Barberans;<5;<5;<5;0;<5;0;0;<5;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43078;Masdenverge;<5;0;<5;0;0;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43079;Masllorenç;8;0;<5;0;<5;<5;0;0;7;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43080;Masó, La;<5;<5;<5;0;0;0;<5;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43081;Maspujols;<5;<5;0;0;0;<5;0;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43082;Masroig, El;<5;0;<5;0;<5;0;0;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43083;Milà, El;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43084;Miravet;8;<5;0;0;<5;0;0;0;0;0;8
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43085;Molar, El;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43086;Montblanc;714;45;294;<5;28;338;6;<5;499;6;208
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43088;Montbrió del Camp;33;12;<5;0;13;<5;<5;<5;6;<5;24
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43089;Montferri;<5;0;<5;0;0;0;0;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43090;Montmell, El;<5;<5;0;<5;<5;<5;0;0;0;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43091;Mont-ral;<5;<5;0;0;<5;0;0;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43092;Mont-roig del Camp;233;97;21;<5;71;41;<5;16;10;10;197
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43093;Móra d'Ebre;172;13;48;<5;15;91;<5;<5;21;5;145
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43094;Móra la Nova;32;11;9;0;5;6;<5;<5;<5;<5;24
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43095;Morell, El;60;14;25;5;<5;13;0;0;15;26;19
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43096;Morera de Montsant, La;10;6;0;0;<5;<5;0;5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43097;Nou de Gaià, La;<5;<5;<5;0;<5;0;0;<5;0;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43098;Nulles;6;<5;0;0;<5;0;0;<5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43099;Palma d'Ebre, La;<5;<5;0;0;0;0;0;<5;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43100;Pallaresos, Els;21;<5;7;<5;<5;6;0;0;8;<5;12
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43101;Passanant i Belltall;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43102;Paüls;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43103;Perafort;33;11;15;<5;<5;<5;0;<5;12;8;12
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43104;Perelló, El;84;40;13;6;10;14;<5;7;5;<5;71
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43105;Piles, Les;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43106;Pinell de Brai, El;<5;<5;0;0;<5;<5;0;0;<5;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43107;Pira;5;<5;<5;0;0;0;<5;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43108;Pla de Santa Maria, El;71;<5;48;0;<5;15;0;0;63;0;8
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43109;Pobla de Mafumet, La;162;26;91;10;8;25;<5;0;83;40;39
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43110;Pobla de Massaluca, La;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43111;Pobla de Montornès, La;22;15;<5;<5;<5;<5;0;0;<5;6;15
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43112;Poboleda;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43113;Pont d'Armentera, El;<5;<5;0;<5;<5;0;0;<5;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43114;Porrera;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43115;Pradell de la Teixeta;<5;<5;0;0;0;0;0;<5;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43116;Prades;28;9;0;0;17;<5;0;0;<5;0;27
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43117;Prat de Comte;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43118;Pratdip;<5;<5;0;0;0;0;0;0;0;<5;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43119;Puigpelat;49;7;30;0;<5;11;0;<5;21;<5;25
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43120;Querol;17;<5;8;<5;0;<5;0;0;<5;0;16
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43121;Rasquera;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43122;Renau;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43123;Reus;2237;512;449;35;444;751;46;21;278;119;1819
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43124;Riba, La;10;<5;7;0;<5;<5;0;0;7;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43125;Riba-roja d'Ebre;7;<5;<5;0;<5;<5;0;<5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43126;Riera de Gaià, La;7;5;<5;0;<5;0;0;0;<5;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43127;Riudecanyes;7;<5;<5;0;<5;<5;0;<5;0;0;6
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43128;Riudecols;7;<5;<5;<5;0;<5;0;0;5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43129;Riudoms;61;22;8;<5;15;13;0;<5;9;13;35
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43130;Rocafort de Queralt;<5;<5;0;0;<5;0;<5;0;0;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43131;Roda de Barà;194;77;18;0;67;30;<5;<5;58;12;123
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43132;Rodonyà;13;<5;9;0;0;<5;0;0;10;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43133;Roquetes;96;29;28;<5;20;15;<5;<5;37;8;47
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43134;Rourell, El;<5;<5;0;0;0;<5;0;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43135;Salomó;<5;<5;<5;0;0;<5;0;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43136;Ràpita, La;258;101;20;8;72;52;5;12;18;9;219
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43137;Sant Jaume dels Domenys;21;5;6;<5;<5;8;0;0;11;<5;9
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43138;Santa Bàrbara;64;28;15;8;7;6;0;23;8;<5;32
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43139;Santa Coloma de Queralt;29;<5;12;<5;5;5;<5;<5;8;0;19
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43140;Santa Oliva;370;11;153;8;8;183;7;0;33;<5;336
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43141;Pontils;<5;<5;0;0;0;0;0;0;<5;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43142;Sarral;120;38;25;<5;23;32;<5;0;58;<5;61
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43143;Savallà del Comtat;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43144;Secuita, La;6;<5;<5;0;<5;<5;0;<5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43145;Selva del Camp, La;174;50;46;8;37;30;<5;<5;65;11;97
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43146;Senan;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43147;Solivella;6;<5;<5;0;<5;<5;0;<5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43148;Tarragona;4480;926;1374;74;730;1324;52;25;327;267;3861
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43149;Tivenys;5;<5;<5;0;<5;<5;0;0;<5;<5;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43150;Tivissa;8;<5;<5;0;<5;<5;0;<5;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43151;Torre de Fontaubella, La;<5;0;0;0;<5;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43152;Torre de l'Espanyol, La;<5;<5;0;0;<5;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43153;Torredembarra;222;60;27;6;69;57;<5;5;9;14;194
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43154;Torroja del Priorat;<5;0;0;0;<5;<5;0;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43155;Tortosa;625;146;143;14;120;192;10;50;140;21;414
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43156;Ulldecona;78;29;13;<5;13;19;<5;16;29;<5;31
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43157;Ulldemolins;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43158;Vallclara;11;5;0;0;6;0;0;0;0;0;11
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43159;Vallfogona de Riucorb;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43160;Vallmoll;241;10;109;<5;<5;117;<5;0;228;<5;12
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43161;Valls;607;113;158;5;127;192;12;6;100;15;486
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43162;Vandellòs i l'Hospitalet de l'Infant;128;49;15;<5;38;21;<5;<5;15;<5;108
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43163;Vendrell, El;667;172;164;6;132;185;8;17;76;38;536
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43164;Vespella de Gaià;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43165;Vilabella;<5;<5;0;0;<5;0;0;0;<5;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43166;Vilallonga del Camp;6;<5;<5;0;<5;<5;0;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43167;Vilanova d'Escornalbou;<5;<5;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43168;Vilanova de Prades;<5;0;0;0;<5;0;0;0;<5;0;0
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43169;Vilaplana;<5;<5;0;0;0;0;<5;<5;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43170;Vila-rodona;25;18;<5;0;5;0;0;<5;<5;<5;16
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43171;Vila-seca;604;172;116;5;177;130;<5;<5;64;29;510
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43172;Vilaverd;7;<5;<5;0;<5;<5;0;0;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43173;Vilella Alta, La;5;<5;0;0;0;<5;0;<5;<5;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43174;Vilella Baixa, La;<5;0;0;0;0;0;<5;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43175;Vilalba dels Arcs;6;0;<5;<5;0;<5;0;<5;0;0;5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43176;Vimbodí i Poblet;11;<5;<5;0;6;0;0;<5;<5;<5;7
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43177;Vinebre;<5;<5;<5;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43178;Vinyols i els Arcs;83;21;18;6;33;<5;<5;25;<5;<5;53
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43901;Deltebre;233;85;51;5;50;41;<5;11;<5;43;176
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43902;Sant Jaume d'Enveja;40;8;9;0;7;15;<5;9;0;<5;28
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43903;Camarles;81;30;14;19;8;6;<5;31;19;11;20
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43904;Aldea, L';71;40;12;<5;9;7;<5;22;11;6;32
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43905;Salou;1154;465;103;<5;452;127;<5;<5;12;10;1131
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43906;Ampolla, L';65;13;15;<5;13;22;<5;<5;<5;<5;60
202403;Marzo de 2024;9;Cataluña;43;Tarragona;43907;Canonja, La;84;35;28;5;11;<5;<5;0;18;22;44
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03001;Adsubia;19;0;11;0;5;<5;0;0;0;0;19
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03002;Agost;134;43;46;<5;11;29;<5;53;30;<5;47
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03003;Agres;5;<5;<5;0;0;<5;0;0;0;0;5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03004;Aigües;15;<5;5;0;<5;<5;0;0;0;0;15
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03005;Albatera;194;113;34;<5;38;6;<5;112;6;<5;73
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03006;Alcalalí;14;6;<5;0;<5;<5;<5;0;0;<5;12
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03007;Alcocer de Planes;5;<5;0;0;0;<5;0;0;0;0;5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03008;Alcoleja;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03009;Alcoy/Alcoi;992;164;338;17;156;299;18;6;408;40;538
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03010;Alfafara;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03011;Alfàs del Pi, l';342;130;71;6;69;57;9;0;6;39;297
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03012;Algorfa;57;19;14;0;10;14;0;32;<5;0;24
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03013;Algueña;17;10;<5;0;5;<5;0;0;7;0;10
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03014;Alicante/Alacant;8395;2035;2174;115;1746;2214;111;247;623;464;7061
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03015;Almoradí;275;100;45;<5;67;56;<5;65;8;18;184
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03016;Almudaina;5;0;0;0;5;0;0;0;0;0;5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03017;Alqueria d'Asnar, l';<5;<5;0;0;<5;<5;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03018;Altea;379;155;50;<5;113;56;<5;17;9;27;326
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03019;Aspe;187;65;33;<5;42;41;<5;11;44;16;116
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03020;Balones;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03021;Banyeres de Mariola;153;47;29;<5;55;17;<5;0;54;<5;98
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03022;Benasau;<5;<5;0;0;<5;0;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03023;Beneixama;60;12;16;0;5;27;0;<5;44;0;14
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03024;Benejúzar;77;44;9;6;6;11;<5;5;<5;14;56
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03025;Benferri;8;6;<5;0;<5;0;0;<5;0;<5;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03026;Beniarbeig;12;7;<5;<5;<5;0;0;0;<5;<5;8
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03027;Beniardá;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03028;Beniarrés;<5;0;0;0;0;<5;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03029;Benigembla;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03030;Benidoleig;7;<5;<5;0;<5;<5;0;0;0;0;7
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03031;Benidorm;3407;963;667;31;852;865;29;11;37;106;3253
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03032;Benifallim;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03033;Benifato;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03034;Benijófar;42;17;<5;0;18;<5;<5;0;0;<5;38
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03035;Benilloba;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03036;Benillup;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03037;Benimantell;16;<5;6;0;<5;<5;0;0;0;0;16
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03038;Benimarfull;9;5;<5;0;0;<5;<5;0;6;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03039;Benimassot;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03040;Benimeli;12;<5;0;0;0;11;0;<5;0;0;11
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03041;Benissa;127;62;9;5;32;17;<5;<5;5;18;103
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03042;Benitachell/Poble Nou de Benitatxell, el;35;6;7;0;12;10;0;0;0;<5;31
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03043;Biar;57;14;22;<5;8;9;<5;0;25;<5;28
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03044;Bigastro;233;40;151;<5;26;15;0;165;15;25;28
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03045;Bolulla;<5;0;0;0;<5;0;0;<5;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03046;Busot;<5;<5;<5;0;0;<5;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03047;Calp;546;214;53;8;181;85;5;<5;20;35;487
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03048;Callosa d'En Sarrià;144;47;35;<5;19;39;<5;86;<5;16;40
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03049;Callosa de Segura;175;67;20;7;49;21;11;55;24;11;85
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03050;Campello, el;379;135;48;<5;121;66;5;<5;8;25;343
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03051;Campo de Mirra/Camp de Mirra, el;<5;0;0;0;0;<5;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03052;Cañada;<5;<5;<5;0;0;0;0;0;<5;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03053;Castalla;160;50;38;8;30;29;5;0;76;20;64
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03054;Castell de Castells;<5;<5;0;0;0;0;<5;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03055;Catral;155;85;21;<5;28;18;0;13;49;13;80
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03056;Cocentaina;138;39;45;9;21;20;<5;0;34;18;86
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03057;Confrides;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03058;Cox;412;245;73;<5;65;25;<5;280;40;8;84
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03059;Crevillent;332;98;84;14;66;60;10;<5;119;20;190
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03060;Quatretondeta;<5;0;0;0;0;<5;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03061;Daya Nueva;29;20;0;0;8;0;<5;9;<5;<5;14
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03062;Daya Vieja;<5;<5;0;0;<5;0;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03063;Dénia;810;257;105;12;289;131;16;5;21;57;727
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03064;Dolores;89;40;20;<5;17;10;<5;8;21;6;54
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03065;Elche/Elx;3609;1103;678;90;831;827;80;125;333;290;2861
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03066;Elda;378;94;80;10;107;77;10;<5;65;26;286
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03067;Facheca;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03068;Famorca;0;0;0;0;0;0;0;0;0;0;0
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03069;Finestrat;347;131;43;<5;81;84;6;0;9;27;311
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03070;Formentera del Segura;41;11;8;0;13;9;0;<5;8;6;24
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03071;Gata de Gorgos;31;13;<5;<5;<5;10;0;0;<5;8;22
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03072;Gaianes;<5;<5;0;0;<5;0;0;0;<5;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03073;Gorga;<5;0;0;0;<5;0;0;0;0;0;<5
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03074;Granja de Rocamora;39;20;8;<5;5;5;0;<5;<5;7;27
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03075;Castell de Guadalest, el;9;<5;0;0;<5;<5;0;0;0;0;9
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03076;Guardamar del Segura;305;101;25;<5;123;49;5;9;14;5;277
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03077;Fondó de les Neus, el/Hondón de las Nieves;22;14;<5;0;<5;<5;0;<5;<5;<5;16
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03078;Hondón de los Frailes;13;7;0;0;6;0;0;5;<5;0;7
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03079;Ibi;470;90;144;14;79;133;10;<5;273;16;180
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03080;Jacarilla;32;12;10;<5;7;<5;<5;<5;<5;17;10
202403;Marzo de 2024;10;Comunitat Valenciana;3;Alicante/Alacant;03081;Xaló;14;5;<5;0;5;<5;0;<5;<5;0;12
